"GEO_ID","NAME","GEO_ID_F","NAICS2017","INDLEVEL","NAICS2017_LABEL","SUBSECTOR","SECTOR","NAICS2017_F","INDGROUP","SEX","SEX_LABEL","ETH_GROUP","ETH_GROUP_LABEL","RACE_GROUP","RACE_GROUP_LABEL","VET_GROUP","VET_GROUP_LABEL","EMPSZFI","EMPSZFI_LABEL","YEAR","FIRMPDEMP","RCPPDEMP","EMP","PAYANN","FIRMPDEMP_S","RCPPDEMP_S","EMP_S","PAYANN_S"
"0100000US","United States","null","51","2","Information","null","51","null","null","002","Female","001","Total","00","Total","004","Nonveteran","657","Firms with 500 employees or more","2018","26","W","25112","2245368","6.2","S","0.6","1.4"
"0100000US","United States","null","51","2","Information","null","51","null","null","003","Male","001","Total","00","Total","004","Nonveteran","611","Firms with no employees","2018","8607","U","0","1178298","4.3","S","0.0","10.7"
"0100000US","United States","null","51","2","Information","null","51","null","null","003","Male","001","Total","00","Total","004","Nonveteran","612","Firms with 1 to 4 employees","2018","22420","W","41988","2791202","3.8","S","3.3","7.5"
"0100000US","United States","null","51","2","Information","null","51","null","null","003","Male","001","Total","00","Total","004","Nonveteran","620","Firms with 5 to 9 employees","2018","6602","W","43304","2639237","7.5","S","6.9","10.2"
"0100000US","United States","null","51","2","Information","null","51","null","null","003","Male","001","Total","00","Total","004","Nonveteran","630","Firms with 10 to 19 employees","2018","4521","W","60573","4234559","10.9","S","10.6","18.7"
"0100000US","United States","null","51","2","Information","null","51","null","null","003","Male","001","Total","00","Total","004","Nonveteran","641","Firms with 20 to 49 employees","2018","3141","W","94011","6397951","7.9","S","8.9","11.4"
"0100000US","United States","null","51","2","Information","null","51","null","null","003","Male","001","Total","00","Total","004","Nonveteran","642","Firms with 50 to 99 employees","2018","1341","W","90074","7986097","13.6","S","16.0","23.1"
"0100000US","United States","null","51","2","Information","null","51","null","null","003","Male","001","Total","00","Total","004","Nonveteran","651","Firms with 100 to 249 employees","2018","1038","W","134951","11272514","8.9","S","13.1","15.8"
"0100000US","United States","null","51","2","Information","null","51","null","null","003","Male","001","Total","00","Total","004","Nonveteran","652","Firms with 250 to 499 employees","2018","S","S","50,000 to 99,999 employees","S","S","S","S","S"
"0100000US","United States","null","51","2","Information","null","51","null","null","003","Male","001","Total","00","Total","004","Nonveteran","657","Firms with 500 employees or more","2018","246","W","307028","34182998","19.1","S","2.0","2.0"
"0100000US","United States","null","51","2","Information","null","51","null","null","004","Equally male/female","001","Total","00","Total","004","Nonveteran","611","Firms with no employees","2018","1595","T","0","159070","9.4","S","0.0","20.3"
"0100000US","United States","null","51","2","Information","null","51","null","null","004","Equally male/female","001","Total","00","Total","004","Nonveteran","612","Firms with 1 to 4 employees","2018","4830","U","9411","574871","6.4","S","6.1","23.2"
"0100000US","United States","null","51","2","Information","null","51","null","null","004","Equally male/female","001","Total","00","Total","004","Nonveteran","620","Firms with 5 to 9 employees","2018","1020","T","6775","291921","9.4","S","9.1","13.4"
"0100000US","United States","null","51","2","Information","null","51","null","null","004","Equally male/female","001","Total","00","Total","004","Nonveteran","630","Firms with 10 to 19 employees","2018","745","U","10298","545759","21.2","S","21.5","24.3"
"0100000US","United States","null","51","2","Information","null","51","null","null","004","Equally male/female","001","Total","00","Total","004","Nonveteran","641","Firms with 20 to 49 employees","2018","371","U","9743","560654","27.8","S","21.3","28.6"
"0100000US","United States","null","51","2","Information","null","51","null","null","004","Equally male/female","001","Total","00","Total","004","Nonveteran","642","Firms with 50 to 99 employees","2018","81","U","5837","345160","47.1","S","48.0","35.6"
"0100000US","United States","null","51","2","Information","null","51","null","null","004","Equally male/female","001","Total","00","Total","004","Nonveteran","651","Firms with 100 to 249 employees","2018","49","U","7721","503102","36.7","S","48.6","40.8"
"0100000US","United States","null","51","2","Information","null","51","null","null","004","Equally male/female","001","Total","00","Total","004","Nonveteran","652","Firms with 250 to 499 employees","2018","12","T","3317","264026","13.4","S","0.9","0.4"
"0100000US","United States","null","51","2","Information","null","51","null","null","004","Equally male/female","001","Total","00","Total","004","Nonveteran","657","Firms with 500 employees or more","2018","10","U","11497","899876","16.1","S","7.4","1.7"
"0100000US","United States","null","51","2","Information","null","51","null","null","001","Total","020","Hispanic","00","Total","004","Nonveteran","611","Firms with no employees","2018","497","R","0","39095","20.8","S","0.0","12.9"
"0100000US","United States","null","51","2","Information","null","51","null","null","001","Total","020","Hispanic","00","Total","004","Nonveteran","612","Firms with 1 to 4 employees","2018","1628","T","2982","146882","9.0","S","8.3","18.4"
"0100000US","United States","null","51","2","Information","null","51","null","null","001","Total","020","Hispanic","00","Total","004","Nonveteran","620","Firms with 5 to 9 employees","2018","319","R","2251","108366","22.1","S","24.8","25.8"
"0100000US","United States","null","51","2","Information","null","51","null","null","001","Total","020","Hispanic","00","Total","004","Nonveteran","630","Firms with 10 to 19 employees","2018","189","T","2527","158477","44.5","S","44.2","49.3"
"0100000US","United States","null","51","2","Information","null","51","null","null","001","Total","020","Hispanic","00","Total","004","Nonveteran","641","Firms with 20 to 49 employees","2018","S","S","2,500 to 4,999 employees","S","S","S","S","S"
"0100000US","United States","null","51","2","Information","null","51","null","null","001","Total","020","Hispanic","00","Total","004","Nonveteran","642","Firms with 50 to 99 employees","2018","S","S","2,500 to 4,999 employees","S","S","S","S","S"
"0100000US","United States","null","51","2","Information","null","51","null","null","001","Total","020","Hispanic","00","Total","004","Nonveteran","651","Firms with 100 to 249 employees","2018","21","T","3679","168783","48.3","S","53.0","21.4"
"0100000US","United States","null","51","2","Information","null","51","null","null","001","Total","020","Hispanic","00","Total","004","Nonveteran","652","Firms with 250 to 499 employees","2018","S","S","2,500 to 4,999 employees","S","S","S","S","S"
"0100000US","United States","null","51","2","Information","null","51","null","null","001","Total","020","Hispanic","00","Total","004","Nonveteran","657","Firms with 500 employees or more","2018","7","R","2542","80075","22.0","S","25.3","19.3"
"0100000US","United States","null","51","2","Information","null","51","null","null","001","Total","028","Equally Hispanic/non-Hispanic","00","Total","004","Nonveteran","611","Firms with no employees","2018","162","M","0","12451","58.9","S","0.0","47.6"
"0100000US","United States","null","51","2","Information","null","51","null","null","001","Total","028","Equally Hispanic/non-Hispanic","00","Total","004","Nonveteran","612","Firms with 1 to 4 employees","2018","422","O","718","47939","22.2","S","28.2","52.5"
"0100000US","United States","null","51","2","Information","null","51","null","null","001","Total","028","Equally Hispanic/non-Hispanic","00","Total","004","Nonveteran","620","Firms with 5 to 9 employees","2018","34","L","200","9947","36.0","S","34.7","42.5"
"0100000US","United States","null","51","2","Information","null","51","null","null","001","Total","028","Equally Hispanic/non-Hispanic","00","Total","004","Nonveteran","630","Firms with 10 to 19 employees","2018","S","S","250 to 499 employees","S","S","S","S","S"
"0100000US","United States","null","51","2","Information","null","51","null","null","001","Total","028","Equally Hispanic/non-Hispanic","00","Total","004","Nonveteran","641","Firms with 20 to 49 employees","2018","3","L","121","8097","53.5","S","2.7","0.7"
"0100000US","United States","null","51","2","Information","null","51","null","null","001","Total","028","Equally Hispanic/non-Hispanic","00","Total","004","Nonveteran","642","Firms with 50 to 99 employees","2018","6","O","347","39229","26.8","S","0.2","0.2"
"0100000US","United States","null","51","2","Information","null","51","null","null","001","Total","028","Equally Hispanic/non-Hispanic","00","Total","004","Nonveteran","651","Firms with 100 to 249 employees","2018","D","D","250 to 499 employees","D","D","D","D","D"
"0100000US","United States","null","51","2","Information","null","51","null","null","001","Total","028","Equally Hispanic/non-Hispanic","00","Total","004","Nonveteran","657","Firms with 500 employees or more","2018","D","D","500 to 999 employees","D","D","D","D","D"
"0100000US","United States","null","51","2","Information","null","51","null","null","001","Total","029","Non-Hispanic","00","Total","004","Nonveteran","611","Firms with no employees","2018","11824","W","0","1486922","3.5","S","0.0","10.1"
"0100000US","United States","null","51","2","Information","null","51","null","null","001","Total","029","Non-Hispanic","00","Total","004","Nonveteran","612","Firms with 1 to 4 employees","2018","30659","W","57839","3659792","2.5","S","2.1","7.2"
"0100000US","United States","null","51","2","Information","null","51","null","null","001","Total","029","Non-Hispanic","00","Total","004","Nonveteran","620","Firms with 5 to 9 employees","2018","8735","W","57282","3298543","6.8","S","6.1","9.6"
