"GEO_ID","GEO_ID_F","NAME","NAICS2017","NAICS2017_LABEL","SECTOR","INDLEVEL","NAICS2017_F","SUBSECTOR","INDGROUP","SEX","SEX_LABEL","ETH_GROUP","ETH_GROUP_LABEL","RACE_GROUP","RACE_GROUP_LABEL","VET_GROUP","VET_GROUP_LABEL","RCPSZFI","RCPSZFI_LABEL","QDESC","QDESC_LABEL","BUSCHAR","BUSCHAR_LABEL","YEAR","FIRMPDEMP","FIRMPDEMP_PCT","RCPPDEMP","RCPPDEMP_PCT","EMP","EMP_PCT","PAYANN","PAYANN_PCT","FIRMPDEMP_S","FIRMPDEMP_PCT_S","RCPPDEMP_S","RCPPDEMP_PCT_S","EMP_S","EMP_PCT_S","PAYANN_S","PAYANN_PCT_S"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","00","Total","003","Equally veteran/nonveteran","522","Firms with sales/receipts of $50,000 to $99,999","B14","CUST","ID01","Other businesses, including distributors of your product(s)","2018","2030","43.2","154006","43.9","2318","39.3","43577","42.9","6.1","2.9","6.7","2.9","15.1","4.2","14.0","4.4"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","00","Total","003","Equally veteran/nonveteran","522","Firms with sales/receipts of $50,000 to $99,999","B14","CUST","ID02","Other organizations","2018","154","3.3","11988","3.4","160","2.7","3047","3.0","45.9","1.5","48.2","1.6","41.5","1.2","53.0","1.6"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","00","Total","003","Equally veteran/nonveteran","522","Firms with sales/receipts of $50,000 to $99,999","B14","CUST","IE","Individuals","2018","2973","63.2","221061","63.0","3983","67.5","61064","60.1","9.6","4.4","9.9","4.9","9.0","3.7","12.5","6.9"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","00","Total","003","Equally veteran/nonveteran","522","Firms with sales/receipts of $50,000 to $99,999","B14","CUST","IF","Total reporting","2018","4703","100.0","350644","100.0","5900","100.0","101684","100.0","5.4","0.0","5.7","0.0","8.9","0.0","9.1","0.0"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","00","Total","003","Equally veteran/nonveteran","522","Firms with sales/receipts of $50,000 to $99,999","B14","CUST","IG","Item not reported","2018","1317","X","97389","X","1900","X","25978","X","20.7","X","22.3","X","25.1","X","26.3","X"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","00","Total","003","Equally veteran/nonveteran","523","Firms with sales/receipts of $100,000 to $249,999","B14","CUST","A1","All firms","2018","31062","X","5260802","X","65882","X","1429117","X","3.8","X","3.5","X","5.3","X","5.2","X"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","00","Total","003","Equally veteran/nonveteran","523","Firms with sales/receipts of $100,000 to $249,999","B14","CUST","IB","Federal government","2018","217","1.7","34145","1.6","503","1.9","14322","2.4","34.3","0.6","34.9","0.5","43.2","0.8","42.5","0.9"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","00","Total","003","Equally veteran/nonveteran","523","Firms with sales/receipts of $100,000 to $249,999","B14","CUST","IC","State and local government, including school districts, transportation authorities, etc.","2018","800","6.4","126708","5.9","2033","7.5","42650","7.1","18.1","1.0","21.0","1.1","20.4","1.4","21.7","1.4"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","00","Total","003","Equally veteran/nonveteran","523","Firms with sales/receipts of $100,000 to $249,999","B14","CUST","ID01","Other businesses, including distributors of your product(s)","2018","5038","40.4","857609","40.0","9358","34.6","270781","44.8","5.8","2.0","6.0","2.0","7.8","1.9","6.4","2.4"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","00","Total","003","Equally veteran/nonveteran","523","Firms with sales/receipts of $100,000 to $249,999","B14","CUST","ID02","Other organizations","2018","407","3.3","72540","3.4","1030","3.8","28232","4.7","17.2","0.6","17.7","0.6","25.4","1.0","22.8","1.1"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","00","Total","003","Equally veteran/nonveteran","523","Firms with sales/receipts of $100,000 to $249,999","B14","CUST","IE","Individuals","2018","8601","69.0","1484552","69.3","19957","73.8","384955","63.7","4.0","1.6","4.8","1.7","5.4","2.0","6.6","2.8"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","00","Total","003","Equally veteran/nonveteran","523","Firms with sales/receipts of $100,000 to $249,999","B14","CUST","IF","Total reporting","2018","12471","100.0","2142539","100.0","27031","100.0","604469","100.0","3.7","0.0","4.3","0.0","4.4","0.0","5.1","0.0"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","00","Total","003","Equally veteran/nonveteran","523","Firms with sales/receipts of $100,000 to $249,999","B14","CUST","IG","Item not reported","2018","3000","X","520204","X","7433","X","140942","X","8.4","X","7.4","X","5.1","X","8.2","X"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","00","Total","003","Equally veteran/nonveteran","525","Firms with sales/receipts of $250,000 to $499,999","B14","CUST","A1","All firms","2018","27488","X","9914637","X","126802","X","2763944","X","3.4","X","3.1","X","23.3","X","7.1","X"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","00","Total","003","Equally veteran/nonveteran","525","Firms with sales/receipts of $250,000 to $499,999","B14","CUST","IB","Federal government","2018","295","2.5","107540","2.6","2975","5.9","40374","3.2","41.9","1.0","39.2","1.0","64.6","3.7","40.7","1.3"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","00","Total","003","Equally veteran/nonveteran","525","Firms with sales/receipts of $250,000 to $499,999","B14","CUST","IC","State and local government, including school districts, transportation authorities, etc.","2018","1219","10.5","447444","10.7","5647","11.3","138603","10.9","13.0","1.1","12.5","1.2","17.1","1.8","11.5","1.1"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","00","Total","003","Equally veteran/nonveteran","525","Firms with sales/receipts of $250,000 to $499,999","B14","CUST","ID01","Other businesses, including distributors of your product(s)","2018","4137","35.7","1468566","35.2","14308","28.5","475286","37.5","7.8","2.0","7.8","2.2","10.7","2.9","7.1","2.0"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","00","Total","003","Equally veteran/nonveteran","525","Firms with sales/receipts of $250,000 to $499,999","B14","CUST","ID02","Other organizations","2018","483","4.2","166416","4.0","2276","4.5","59710","4.7","15.9","0.6","17.0","0.7","27.2","1.2","23.2","1.0"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","00","Total","003","Equally veteran/nonveteran","525","Firms with sales/receipts of $250,000 to $499,999","B14","CUST","IE","Individuals","2018","9042","78.0","3275901","78.6","40034","79.8","972657","76.7","4.6","1.5","4.4","1.6","5.1","3.7","6.6","2.1"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","00","Total","003","Equally veteran/nonveteran","525","Firms with sales/receipts of $250,000 to $499,999","B14","CUST","IF","Total reporting","2018","11592","100.0","4168152","100.0","50187","100.0","1267834","100.0","4.3","0.0","3.9","0.0","4.8","0.0","5.4","0.0"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","00","Total","003","Equally veteran/nonveteran","525","Firms with sales/receipts of $250,000 to $499,999","B14","CUST","IG","Item not reported","2018","2451","X","896765","X","8030","X","206888","X","7.2","X","8.5","X","9.1","X","8.7","X"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","00","Total","003","Equally veteran/nonveteran","531","Firms with sales/receipts of $500,000 to $999,999","B14","CUST","A1","All firms","2018","23623","X","16847542","X","138312","X","4454575","X","4.8","X","5.2","X","7.0","X","8.6","X"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","00","Total","003","Equally veteran/nonveteran","531","Firms with sales/receipts of $500,000 to $999,999","B14","CUST","IB","Federal government","2018","188","1.8","150343","2.0","1393","2.1","54481","2.7","41.5","0.7","45.2","0.9","45.2","1.0","46.1","1.2"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","00","Total","003","Equally veteran/nonveteran","531","Firms with sales/receipts of $500,000 to $999,999","B14","CUST","IC","State and local government, including school districts, transportation authorities, etc.","2018","1098","10.4","804829","10.8","6780","10.5","245086","12.1","21.0","2.1","22.3","2.3","37.3","3.7","21.3","2.4"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","00","Total","003","Equally veteran/nonveteran","531","Firms with sales/receipts of $500,000 to $999,999","B14","CUST","ID01","Other businesses, including distributors of your product(s)","2018","3811","36.2","2741082","36.9","19609","30.3","788335","38.8","7.6","2.5","7.9","2.7","8.9","3.3","8.3","3.2"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","00","Total","003","Equally veteran/nonveteran","531","Firms with sales/receipts of $500,000 to $999,999","B14","CUST","ID02","Other organizations","2018","255","2.4","176448","2.4","1292","2.0","71062","3.5","24.1","0.6","26.8","0.6","33.1","0.6","44.1","1.5"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","00","Total","003","Equally veteran/nonveteran","531","Firms with sales/receipts of $500,000 to $999,999","B14","CUST","IE","Individuals","2018","8392","79.6","5837550","78.6","53584","82.7","1553488","76.5","5.9","2.8","6.1","3.1","8.5","3.3","5.8","3.0"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","00","Total","003","Equally veteran/nonveteran","531","Firms with sales/receipts of $500,000 to $999,999","B14","CUST","IF","Total reporting","2018","10540","100.0","7423316","100.0","64810","100.0","2031507","100.0","3.7","0.0","3.7","0.0","5.6","0.0","4.2","0.0"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","00","Total","003","Equally veteran/nonveteran","531","Firms with sales/receipts of $500,000 to $999,999","B14","CUST","IG","Item not reported","2018","1948","X","1425789","X","13051","X","391792","X","9.4","X","10.0","X","15.5","X","14.8","X"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","00","Total","003","Equally veteran/nonveteran","532","Firms with sales/receipts of $1,000,000 or more","B14","CUST","A1","All firms","2018","39798","X","217080241","X","1051486","X","45761043","X","7.0","X","9.0","X","8.2","X","7.7","X"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","00","Total","003","Equally veteran/nonveteran","532","Firms with sales/receipts of $1,000,000 or more","B14","CUST","IB","Federal government","2018","781","4.5","4301605","6.7","18066","6.3","945477","7.3","26.9","1.1","42.2","2.5","33.4","1.9","32.6","2.0"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","00","Total","003","Equally veteran/nonveteran","532","Firms with sales/receipts of $1,000,000 or more","B14","CUST","IC","State and local government, including school districts, transportation authorities, etc.","2018","1843","10.7","11461569","17.8","36641","12.8","1755411","13.6","12.3","1.0","28.4","4.4","22.3","2.6","20.7","2.2"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","00","Total","003","Equally veteran/nonveteran","532","Firms with sales/receipts of $1,000,000 or more","B14","CUST","ID01","Other businesses, including distributors of your product(s)","2018","8137","47.3","38367685","59.6","133218","46.5","7184999","55.5","6.7","1.7","13.8","3.5","9.4","2.0","10.0","1.8"
